user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
4719,4,remake,neg,music,neg,True,tom cruise,370.0,2998 (21),2691 (16),1783 (11),2586 (64),1932 (17)
4719,5,steven spielberg,neg,british,neg,True,tom cruise,370.0,2691 (16),2586 (64),1783 (11),1393 (0),1932 (17)
6124,1,children,neg,dark comedy,neg,True,johnny depp,452.0,22 (0),407 (1),377 (2),1026 (3),71 (4)
6124,2,aliens,neg,space,neg,True,sci-fi,452.0,377 (2),477 (6),1026 (3),407 (1),236 (11)
6124,3,action,neg,surreal,neg,True,johnny depp,452.0,1026 (3),377 (2),583 (26),407 (1),991 (49)
6124,4,dark,neg,oscar (best actor),neg,True,johnny depp,452.0,1026 (3),583 (26),991 (49),377 (2),236 (11)
6124,5,adventure,neg,classic,neg,True,johnny depp,452.0,1026 (3),991 (49),377 (2),236 (11),583 (26)
5345,1,organized crime,neg,space,neg,True,dark comedy,126.0,421 (0),104 (1),97 (2),324 (3),32 (4)
5345,2,samuel l jackson,neg,history,neg,True,dark comedy,126.0,421 (0),104 (1),324 (3),97 (2),32 (4)
5345,3,crime,neg,action,neg,True,dark comedy,126.0,104 (1),421 (0),97 (2),324 (3),32 (4)
5345,4,quirky,pos,quirky,pos,True,dark comedy,126.0,421 (0),104 (1),324 (3),97 (2),19 (6)
5345,5,interesting,neg,seen more than once,neg,True,dark comedy,126.0,104 (1),421 (0),97 (2),820 (139),126 (19)
4099,1,hilarious,neg,space,neg,True,boxing,678.0,790 (0),1474 (1),1643 (2),2219 (3),936 (4)
4099,2,predictable,pos,mafia,neg,False,boxing,678.0,2219 (3),1474 (1),1643 (2),1200 (10),936 (4)
4099,3,oscar (best picture),pos,teen,neg,False,boxing,678.0,790 (0),1081 (5),1334 (11),1075 (37),1341 (23)
4099,4,overrated,pos,dark comedy,neg,False,clint eastwood,678.0,790 (0),247 (6),1334 (11),436 (8),163 (12)
4099,5,morgan freeman,pos,morgan freeman,pos,True,boxing,678.0,790 (0),2219 (3),247 (6),1334 (11),436 (8)
3470,1,twist ending,neg,space,neg,True,revenge,54.0,178 (0),321 (1),323 (2),24 (3),476 (4)
3470,2,disturbing,neg,history,neg,True,revenge,54.0,321 (1),178 (0),476 (4),323 (2),680 (12)
3470,3,politics,neg,animation,neg,True,revenge,54.0,323 (2),178 (0),622 (10),321 (1),613 (7)
3470,4,magic,neg,classic,neg,True,fantasy,54.0,1184 (50),622 (10),503 (18),790 (22),613 (7)
3470,5,stephen king,neg,comedy,neg,True,revenge,54.0,1184 (50),622 (10),790 (22),476 (4),748 (29)
2285,1,dark,neg,oscar (best actor),neg,True,dystopia,123.0,1026 (0),236 (1),691 (2),1307 (3),1632 (4)
2285,2,robots,neg,police,neg,True,dystopia,123.0,1026 (0),236 (1),1307 (3),691 (2),1632 (4)
2285,3,surreal,neg,romance,neg,True,dystopia,123.0,1026 (0),236 (1),1307 (3),691 (2),1632 (4)
2285,4,future,pos,dystopia,pos,True,dystopia,123.0,1026 (0),236 (1),1307 (3),1676 (17),1632 (4)
2285,5,intense,neg,animation,neg,True,surreal,123.0,1037 (12),715 (47),236 (1),1026 (0),433 (13)
2095,1,slow,neg,tom hanks,pos,False,baseball,435.0,1755 (0),1677 (1),716 (2),517 (3),710 (4)
2095,2,drama,neg,nudity (topless),neg,True,baseball,435.0,1677 (1),1755 (0),517 (3),710 (4),1432 (7)
2095,3,super-hero,neg,true story,neg,True,baseball,435.0,1755 (0),1677 (1),710 (4),517 (3),1432 (7)
2095,4,action,neg,surreal,neg,True,baseball,435.0,1677 (1),2190 (15),1755 (0),1791 (6),517 (3)
2095,5,dark,neg,oscar (best actor),neg,True,baseball,435.0,1677 (1),2190 (15),1755 (0),3422 (12),710 (4)
3364,1,dvd,pos,interesting,neg,False,gay,255.0,308 (0),177 (1),264 (2),150 (3),45 (4)
3364,2,cute,neg,dark comedy,neg,True,lesbian,255.0,28 (5),45 (4),264 (2),3 (12),20 (15)
3364,3,disturbing,neg,history,neg,True,lesbian,255.0,264 (2),28 (5),45 (4),3 (12),30 (9)
3364,4,coming of age,neg,thriller,neg,True,lesbian,255.0,264 (2),28 (5),45 (4),3 (12),146 (18)
3364,5,jude law,neg,boring,neg,True,gay,255.0,264 (2),146 (18),398 (59),94 (27),266 (32)
1133,1,classic,neg,romance,neg,True,martin scorsese,1017.0,1995 (0),2606 (1),1280 (2),1500 (3),1058 (4)
1133,2,murder,neg,seen more than once,neg,True,martin scorsese,1017.0,1995 (0),2606 (1),1280 (2),1500 (3),1881 (7)
1133,3,great movie,neg,prison,neg,True,martin scorsese,1017.0,2606 (1),1995 (0),1500 (3),1058 (4),1280 (2)
1133,4,remake,neg,music,neg,True,martin scorsese,1017.0,2606 (1),1995 (0),1500 (3),2125 (5),2595 (11)
1133,5,violent,neg,biography,pos,False,martin scorsese,1017.0,2606 (1),1500 (3),1995 (0),2125 (5),2595 (11)
3163,1,aliens,neg,space,pos,False,sci-fi,16.0,299 (0),341 (1),742 (2),291 (3),248 (4)
3163,2,action,pos,surreal,neg,False,sci-fi,16.0,299 (0),341 (1),851 (5),248 (4),357 (11)
3163,3,robots,pos,police,neg,False,sci-fi,16.0,299 (0),341 (1),851 (5),357 (11),248 (4)
3163,4,dvd,pos,dvd,pos,True,sci-fi,16.0,299 (0),742 (2),851 (5),535 (7),291 (3)
3163,5,future,neg,future,neg,True,sci-fi,16.0,299 (0),813 (17),851 (5),323 (14),291 (3)
7402,1,love,neg,chick flick,neg,True,religion,140.0,303 (0),390 (1),276 (2),183 (3),454 (4)
7402,2,death,neg,fun,neg,True,religion,140.0,1141 (6),390 (1),303 (0),454 (4),490 (7)
7402,3,comedy,neg,adventure,neg,True,religion,140.0,1141 (6),390 (1),454 (4),303 (0),490 (7)
7402,4,satire,neg,fantasy,neg,True,religion,140.0,1141 (6),390 (1),454 (4),1123 (32),988 (25)
7402,5,based on a book,neg,space,neg,True,boring,140.0,1141 (6),1123 (32),988 (25),1196 (51),1478 (106)
6230,1,heist,neg,steven spielberg,neg,True,racism,693.0,112 (0),89 (1),87 (2),144 (3),282 (4)
6230,2,prison,neg,disturbing,neg,True,racism,693.0,89 (1),112 (0),293 (23),311 (16),87 (2)
6230,3,nudity (topless),neg,history,neg,True,racism,693.0,112 (0),282 (4),144 (3),89 (1),87 (2)
6230,4,politics,neg,animation,neg,True,racism,693.0,112 (0),282 (4),144 (3),311 (16),87 (2)
6230,5,nazis,neg,tom hanks,neg,True,racism,693.0,89 (1),112 (0),282 (4),518 (9),311 (16)
5642,1,espionage,neg,thriller,neg,True,brad pitt,299.0,334 (0),157 (1),247 (2),351 (3),269 (4)
5642,2,crime,pos,action,neg,False,brad pitt,299.0,334 (0),157 (1),351 (3),269 (4),247 (2)
5642,3,mental illness,neg,interesting,neg,True,brad pitt,299.0,247 (2),157 (1),299 (9),758 (24),605 (32)
5642,4,serial killer,neg,teen,neg,True,brad pitt,299.0,247 (2),299 (9),157 (1),256 (5),260 (8)
5642,5,post apocalyptic,neg,nudity (topless),neg,True,brad pitt,299.0,247 (2),299 (9),157 (1),605 (32),758 (24)
2934,1,aliens,neg,space,pos,False,sci-fi,8.0,351 (0),551 (1),693 (2),157 (3),176 (4)
2934,2,action,pos,surreal,neg,False,sci-fi,8.0,551 (1),693 (2),351 (0),594 (7),806 (6)
2934,3,robots,pos,police,neg,False,sci-fi,8.0,351 (0),693 (2),551 (1),157 (3),176 (4)
2934,4,dvd,pos,dvd,pos,True,sci-fi,8.0,351 (0),176 (4),157 (3),477 (33),982 (8)
2934,5,future,neg,future,neg,True,sci-fi,8.0,351 (0),176 (4),157 (3),156 (11),316 (5)
1707,1,oscar (best picture),pos,teen,neg,False,mel gibson,5.0,1228 (0),830 (1),1360 (2),1108 (3),2290 (4)
1707,2,overrated,pos,dark comedy,neg,False,mel gibson,5.0,1228 (0),830 (1),1360 (2),2290 (4),1071 (5)
1707,3,biography,pos,interesting,neg,False,mel gibson,5.0,25 (33),32 (12),278 (7),56 (148),72 (42)
1707,4,history,pos,history,pos,True,mel gibson,5.0,995 (19),2290 (4),1884 (94),469 (76),1095 (172)
1707,5,post apocalyptic,neg,post apocalyptic,neg,True,mel gibson,5.0,995 (19),2290 (4),1884 (94),807 (4187),1095 (172)
6061,1,drama,neg,nudity (topless),neg,True,chick flick,113.0,523 (0),612 (1),855 (2),812 (3),861 (4)
6061,2,fun,pos,disturbing,neg,False,chick flick,113.0,523 (0),612 (1),855 (2),812 (3),861 (4)
6061,3,tom hanks,neg,history,neg,True,chick flick,113.0,436 (193),279 (15),113 (25),523 (0),153 (55)
6061,4,cute,pos,dark comedy,neg,False,chick flick,113.0,436 (193),279 (15),153 (55),113 (25),523 (0)
6061,5,girlie movie,pos,girlie movie,pos,True,chick flick,113.0,279 (15),436 (193),153 (55),113 (25),137 (40)
592,1,children,neg,dark comedy,neg,True,johnny depp,157.0,838 (0),2495 (1),984 (2),2679 (3),4280 (4)
592,2,horror,neg,suspense,pos,False,johnny depp,157.0,2495 (1),2679 (3),3340 (7),1505 (5),4280 (4)
592,3,beautiful,neg,music,neg,True,johnny depp,157.0,2495 (1),3242 (10),2084 (6),1505 (5),3340 (7)
592,4,action,pos,surreal,neg,False,johnny depp,157.0,2495 (1),2084 (6),3340 (7),3242 (10),1505 (5)
592,5,adventure,pos,classic,neg,False,johnny depp,157.0,1505 (5),543 (53),984 (2),2495 (1),1424 (16)
769,1,espionage,neg,thriller,pos,False,hitchcock,218.0,1177 (0),986 (1),1036 (2),387 (3),327 (4)
769,2,murder,neg,seen more than once,neg,True,hitchcock,218.0,986 (1),1177 (0),752 (5),1036 (2),756 (14)
769,3,black comedy,neg,murder,neg,True,hitchcock,218.0,986 (1),752 (5),1177 (0),1457 (26),1137 (6)
769,4,mystery,pos,true story,neg,False,hitchcock,218.0,986 (1),752 (5),1177 (0),1457 (26),1036 (2)
769,5,horror,neg,suspense,neg,True,hitchcock,218.0,1177 (0),986 (1),752 (5),218 (7),1292 (39)
3741,1,quirky,pos,space,neg,False,time travel,27.0,701 (0),299 (1),811 (2),144 (3),316 (4)
3741,2,thriller,neg,adventure,pos,False,time travel,27.0,316 (4),299 (1),407 (8),144 (3),811 (2)
3741,3,post apocalyptic,neg,nudity (topless),neg,True,time travel,27.0,316 (4),811 (2),843 (108),407 (8),299 (1)
3741,4,future,pos,dystopia,neg,False,time travel,27.0,316 (4),843 (108),811 (2),407 (8),299 (1)
3741,5,arnold schwarzenegger,neg,arnold schwarzenegger,neg,True,time travel,27.0,316 (4),843 (108),811 (2),407 (8),299 (1)
668,1,drama,pos,nudity (topless),neg,False,war,13.0,600 (0),530 (1),380 (2),842 (3),929 (4)
668,2,historical,pos,predictable,neg,False,war,13.0,530 (1),600 (0),370 (15),174 (5),188 (17)
668,3,dvd,pos,interesting,neg,False,war,13.0,600 (0),530 (1),557 (29),815 (178),745 (11)
668,4,holocaust,neg,holocaust,neg,True,war,13.0,600 (0),530 (1),557 (29),815 (178),745 (11)
668,5,classic,neg,classic,neg,True,war,13.0,600 (0),530 (1),557 (29),745 (11),815 (178)
2525,1,great soundtrack,neg,teen,neg,True,nonlinear,103.0,861 (0),111 (1),775 (2),686 (3),855 (4)
2525,2,death,pos,fun,neg,False,nonlinear,103.0,686 (3),111 (1),861 (0),292 (6),1176 (17)
2525,3,twist ending,pos,space,neg,False,nonlinear,103.0,1176 (17),686 (3),498 (42),292 (6),996 (44)
2525,4,psychology,pos,comedy,neg,False,nonlinear,103.0,204 (9),292 (6),80 (49),14 (34),689 (13)
2525,5,memory,pos,memory,pos,True,nonlinear,103.0,204 (9),292 (6),80 (49),689 (13),14 (34)
2444,1,war,neg,fantasy,neg,True,nazis,26.0,336 (0),1176 (1),361 (2),1144 (3),531 (4)
2444,2,world war ii,pos,biography,neg,False,nazis,26.0,336 (0),1176 (1),361 (2),1144 (3),2549 (6)
2444,3,adventure,pos,classic,pos,True,nazis,26.0,1556 (300),2122 (34),336 (0),1376 (202),2549 (6)
2444,4,racism,neg,predictable,neg,True,nazis,26.0,1556 (300),1376 (202),336 (0),2020 (320),2122 (34)
2444,5,holocaust,neg,adventure,pos,False,nazis,26.0,1556 (300),1376 (202),2020 (320),2122 (34),336 (0)
278,1,aliens,neg,space,neg,True,sci-fi,22.0,2974 (0),1899 (1),1197 (2),492 (3),796 (4)
278,2,sequel,neg,classic,neg,True,sci-fi,22.0,2974 (0),1197 (2),492 (3),1899 (1),2986 (13)
278,3,future,neg,dystopia,pos,False,sci-fi,22.0,2974 (0),2076 (6),2986 (13),1197 (2),1899 (1)
278,4,dvd,pos,interesting,neg,False,sci-fi,22.0,2974 (0),2986 (13),3087 (16),2076 (6),1197 (2)
278,5,dystopia,pos,disturbing,neg,False,sci-fi,22.0,2974 (0),2076 (6),282 (82),112 (73),63 (61)
2927,1,drama,pos,nudity (topless),neg,False,twist ending,34.0,1353 (0),1824 (1),843 (2),1036 (3),1812 (4)
2927,2,suspense,pos,animation,neg,False,twist ending,34.0,1353 (0),1036 (3),843 (2),1812 (4),1230 (5)
2927,3,nonlinear,neg,disturbing,neg,True,twist ending,34.0,96 (76),917 (31),19 (80),131 (372),53 (63)
2927,4,mystery,neg,true story,neg,True,twist ending,34.0,917 (31),96 (76),131 (372),53 (63),19 (80)
2927,5,psychology,pos,comedy,neg,False,twist ending,34.0,96 (76),917 (31),53 (63),19 (80),131 (372)
644,1,dvd,neg,interesting,neg,True,quirky,387.0,1755 (0),3208 (1),1676 (2),1321 (3),1177 (4)
644,2,dark comedy,neg,disturbing,neg,True,quirky,387.0,1755 (0),3208 (1),1676 (2),1177 (4),1321 (3)
644,3,jim carrey,neg,murder,neg,True,quirky,387.0,1755 (0),3208 (1),478 (10),1676 (2),2523 (16)
644,4,love,pos,chick flick,neg,False,quirky,387.0,1755 (0),3208 (1),2523 (16),1676 (2),2671 (5)
644,5,memory,neg,music,neg,True,quirky,387.0,1495 (6),1117 (46),1755 (0),1830 (25),832 (26)
3073,1,dvd,pos,interesting,pos,True,quirky,19.0,1101 (0),1413 (1),1366 (2),3034 (3),600 (4)
3073,2,dark comedy,pos,disturbing,neg,False,quirky,19.0,1101 (0),646 (7),551 (10),236 (9),1397 (5)
3073,3,crime,pos,action,neg,False,quirky,19.0,236 (9),551 (10),530 (41),125 (86),1101 (0)
3073,4,jim carrey,neg,murder,pos,False,quirky,19.0,236 (9),551 (10),125 (86),123 (53),530 (41)
3073,5,black comedy,pos,black comedy,pos,True,quirky,19.0,551 (10),530 (41),236 (9),1101 (0),123 (53)
2049,1,morgan freeman,neg,dark comedy,neg,True,drama,55.0,805 (0),1737 (1),821 (2),1248 (3),663 (4)
2049,2,oscar (best picture),pos,teen,neg,False,overrated,55.0,805 (0),1737 (1),1381 (9),1401 (8),1359 (11)
2049,3,mel gibson,neg,police,neg,True,overrated,55.0,241 (47),113 (22),861 (38),105 (54),349 (17)
2049,4,stephen king,neg,comedy,neg,True,drama,55.0,241 (47),861 (38),113 (22),105 (54),349 (17)
2049,5,epic,neg,boring,neg,True,drama,55.0,241 (47),861 (38),411 (129),1381 (9),523 (130)
719,1,sci-fi,neg,romance,neg,True,seen more than once,162.0,275 (0),626 (1),868 (2),744 (3),736 (4)
719,2,overrated,neg,dark comedy,neg,True,seen more than once,162.0,275 (0),744 (3),626 (1),847 (7),253 (6)
719,3,based on a book,neg,space,neg,True,seen more than once,162.0,626 (1),744 (3),275 (0),736 (4),795 (10)
719,4,fantasy,neg,chick flick,neg,True,seen more than once,162.0,626 (1),744 (3),795 (10),847 (7),736 (4)
719,5,drama,neg,nudity (topless),neg,True,seen more than once,162.0,744 (3),736 (4),626 (1),847 (7),795 (10)
2552,1,africa,neg,surreal,neg,True,drugs,125.0,1102 (0),307 (1),2172 (2),1302 (3),499 (4)
2552,2,intense,neg,animation,neg,True,drugs,125.0,1102 (0),2172 (2),1302 (3),307 (1),1056 (10)
2552,3,crime,pos,action,neg,False,drugs,125.0,1102 (0),1302 (3),2172 (2),611 (73),2255 (26)
2552,4,dark,neg,oscar (best actor),neg,True,drugs,125.0,356 (77),24 (78),189 (235),1 (19),4 (31)
2552,5,depressing,neg,mafia,neg,True,drugs,125.0,356 (77),24 (78),189 (235),15 (54),49 (5)
217,1,classic,neg,romance,neg,True,martin scorsese,594.0,1975 (0),3131 (1),1278 (2),1619 (3),3061 (4)
217,2,murder,pos,seen more than once,neg,False,martin scorsese,594.0,1975 (0),3131 (1),1619 (3),1278 (2),1738 (5)
217,3,violence,pos,thriller,neg,False,martin scorsese,594.0,1975 (0),1278 (2),3131 (1),1619 (3),3061 (4)
217,4,great movie,neg,prison,neg,True,martin scorsese,594.0,1975 (0),1278 (2),1738 (5),3131 (1),1619 (3)
217,5,organized crime,pos,space,neg,False,martin scorsese,594.0,1975 (0),1278 (2),3131 (1),1738 (5),1619 (3)
5154,1,drama,neg,nudity (topless),neg,True,steven spielberg,144.0,1243 (0),412 (1),469 (2),503 (3),277 (4)
5154,2,tom cruise,pos,fun,neg,False,steven spielberg,144.0,1243 (0),469 (2),412 (1),503 (3),277 (4)
5154,3,true story,neg,murder,pos,False,steven spielberg,144.0,1243 (0),412 (1),503 (3),654 (18),469 (2)
5154,4,future,pos,dystopia,pos,True,steven spielberg,144.0,412 (1),187 (14),192 (22),194 (20),503 (3)
5154,5,holocaust,neg,adventure,neg,True,steven spielberg,144.0,133 (73),227 (6),91 (16),70 (93),17 (61)
2231,1,action,neg,surreal,neg,True,terrorism,1255.0,2050 (0),843 (1),1688 (2),925 (3),288 (4)
2231,2,comic book,neg,music,neg,True,terrorism,1255.0,2050 (0),1688 (2),288 (4),588 (10),1081 (7)
2231,3,violence,pos,thriller,neg,False,terrorism,1255.0,2050 (0),1688 (2),1473 (13),288 (4),1081 (7)
2231,4,documentary,neg,crime,neg,True,terrorism,1255.0,215 (12),157 (9),327 (8),288 (4),316 (6)
2231,5,politics,pos,animation,neg,False,terrorism,1255.0,215 (12),327 (8),157 (9),627 (42),316 (6)
2988,1,nazis,neg,tom hanks,neg,True,prison,4.0,98 (0),280 (1),905 (2),439 (3),66 (4)
2988,2,classic,pos,romance,neg,False,prison,4.0,905 (2),1546 (5),1483 (17),600 (8),280 (1)
2988,3,seen more than once,pos,sci-fi,neg,False,prison,4.0,280 (1),16 (26),66 (4),52 (31),57 (62)
2988,4,great movie,pos,prison,pos,True,prison,4.0,280 (1),16 (26),66 (4),52 (31),57 (62)
2988,5,drama,pos,nudity (topless),neg,False,stephen king,4.0,104 (441),126 (237),18 (85),123 (178),89 (278)
2726,1,oscar (best picture),neg,teen,neg,True,fantasy,2566.0,1367 (0),383 (1),63 (2),1348 (3),569 (4)
2726,2,epic,neg,boring,neg,True,fantasy,2566.0,1367 (0),1348 (3),383 (1),416 (9),614 (14)
2726,3,fun,neg,disturbing,neg,True,anime,2566.0,1367 (0),614 (14),1348 (3),383 (1),416 (9)
2726,4,children,neg,dark comedy,neg,True,anime,2566.0,1367 (0),1183 (91),614 (14),1348 (3),650 (12)
2726,5,steven spielberg,neg,murder,neg,True,aliens,2566.0,1367 (0),1183 (91),1160 (16),1211 (60),1348 (3)
1684,1,war,neg,fantasy,neg,True,action,15.0,722 (0),1182 (1),946 (2),910 (3),783 (4)
1684,2,dvd,neg,interesting,neg,True,action,15.0,722 (0),1182 (1),824 (12),783 (4),778 (7)
1684,3,harrison ford,neg,fun,neg,True,action,15.0,1182 (1),722 (0),824 (12),1568 (11),778 (7)
1684,4,sci-fi,neg,romance,neg,True,action,15.0,824 (12),1182 (1),1568 (11),722 (0),778 (7)
1684,5,aliens,neg,space,neg,True,action,15.0,1568 (11),824 (12),1182 (1),722 (0),645 (10)
1022,1,suspense,neg,animation,neg,True,crime,288.0,781 (0),920 (1),892 (2),802 (3),930 (4)
1022,2,historical,neg,predictable,neg,True,tom hanks,288.0,920 (1),892 (2),781 (0),802 (3),1671 (9)
1022,3,dvd,neg,interesting,neg,True,tom hanks,288.0,920 (1),892 (2),781 (0),802 (3),930 (4)
1022,4,brad pitt,neg,oscar (best actor),neg,True,crime,288.0,920 (1),892 (2),781 (0),930 (4),796 (20)
1022,5,drama,neg,nudity (topless),neg,True,tom hanks,288.0,920 (1),892 (2),1671 (9),781 (0),2100 (94)
2546,1,tom hanks,neg,history,neg,True,world war ii,1400.0,1031 (0),451 (1),215 (2),444 (3),1044 (4)
2546,2,nazis,neg,tom hanks,neg,True,world war ii,1400.0,1031 (0),451 (1),215 (2),444 (3),588 (5)
2546,3,oscar (best picture),neg,teen,neg,True,world war ii,1400.0,1031 (0),451 (1),1044 (4),215 (2),1165 (13)
2546,4,biography,neg,interesting,neg,True,world war ii,1400.0,1031 (0),451 (1),1044 (4),720 (10),1165 (13)
2546,5,historical,neg,predictable,neg,True,world war ii,1400.0,1031 (0),451 (1),1044 (4),627 (6),1165 (13)
4987,1,africa,neg,surreal,neg,True,drugs,125.0,43 (0),16 (1),394 (2),8 (3),71 (4)
4987,2,intense,neg,animation,neg,True,drugs,125.0,394 (2),43 (0),35 (5),16 (1),73 (10)
4987,3,crime,pos,action,neg,False,drugs,125.0,394 (2),243 (16),74 (28),35 (5),988 (104)
4987,4,dark,neg,oscar (best actor),neg,True,drugs,125.0,74 (28),394 (2),43 (0),10 (6),16 (1)
4987,5,depressing,neg,mafia,neg,True,drugs,125.0,74 (28),243 (16),357 (114),81 (20),157 (39)
3493,1,war,neg,fantasy,neg,True,action,136.0,422 (0),1243 (1),263 (2),901 (3),950 (4)
3493,2,dvd,neg,interesting,neg,True,action,136.0,1243 (1),422 (0),901 (3),950 (4),994 (5)
3493,3,harrison ford,neg,fun,neg,True,action,136.0,1243 (1),901 (3),950 (4),994 (5),1149 (6)
3493,4,sci-fi,neg,romance,neg,True,action,136.0,1478 (21),1243 (1),901 (3),994 (5),950 (4)
3493,5,aliens,neg,space,neg,True,action,136.0,1478 (21),994 (5),901 (3),950 (4),1243 (1)
3334,1,dvd,pos,interesting,neg,False,holocaust,583.0,984 (0),1165 (1),627 (2),716 (3),1341 (4)
3334,2,steven spielberg,neg,murder,neg,True,holocaust,583.0,984 (0),193 (5),627 (2),116 (8),716 (3)
3334,3,historical,pos,predictable,neg,False,holocaust,583.0,984 (0),193 (5),627 (2),116 (8),1341 (4)
3334,4,nazis,pos,tom hanks,neg,False,holocaust,583.0,716 (3),1405 (11),1341 (4),1282 (9),193 (5)
3334,5,true story,pos,true story,pos,True,holocaust,583.0,716 (3),1282 (9),1405 (11),193 (5),88 (12)
4966,1,historical,neg,predictable,neg,True,tom hanks,312.0,1 (0),7 (1),45 (2),65 (3),23 (4)
4966,2,overrated,neg,dark comedy,neg,True,tom hanks,312.0,1 (0),7 (1),23 (4),65 (3),45 (2)
4966,3,dvd,neg,interesting,neg,True,tom hanks,312.0,1 (0),7 (1),45 (2),23 (4),65 (3)
4966,4,stephen king,neg,comedy,neg,True,tom hanks,312.0,1 (0),7 (1),23 (4),45 (2),65 (3)
4966,5,steven spielberg,neg,murder,neg,True,tom hanks,312.0,45 (2),7 (1),23 (4),65 (3),1 (0)
4422,1,lesbian,neg,romance,neg,True,suicide,612.0,1790 (0),998 (1),576 (2),498 (3),717 (4)
4422,2,high school,neg,dvd,neg,True,suicide,612.0,998 (1),1790 (0),717 (4),576 (2),786 (5)
4422,3,tom cruise,neg,fun,neg,True,suicide,612.0,1790 (0),998 (1),576 (2),2820 (7),3088 (8)
4422,4,war,neg,fantasy,neg,True,suicide,612.0,998 (1),3088 (8),2820 (7),717 (4),576 (2)
4422,5,girlie movie,neg,nudity (topless),neg,True,suicide,612.0,998 (1),3088 (8),2820 (7),3179 (14),717 (4)
3474,1,violent,neg,biography,neg,True,mafia,32.0,290 (0),936 (1),103 (2),1219 (3),1090 (4)
3474,2,new york city,pos,comedy,neg,False,mafia,32.0,290 (0),936 (1),103 (2),1219 (3),1090 (4)
3474,3,family,pos,family,pos,True,mafia,32.0,991 (79),1219 (3),716 (145),1081 (8),936 (1)
3474,4,oscar (best picture),pos,teen,neg,False,mafia,32.0,617 (102),716 (145),288 (12),710 (209),236 (46)
3474,5,martin scorsese,pos,mafia,pos,True,mafia,32.0,716 (145),288 (12),617 (102),436 (27),236 (46)
2954,1,aliens,neg,space,neg,True,sci-fi,494.0,285 (0),45 (1),11 (2),479 (3),139 (4)
2954,2,sequel,neg,classic,neg,True,sci-fi,494.0,285 (0),479 (3),139 (4),45 (1),11 (2)
2954,3,dvd,neg,interesting,neg,True,oscar (best picture),494.0,285 (0),479 (3),1290 (17),139 (4),45 (1)
2954,4,organized crime,neg,organized crime,neg,True,oscar (best picture),494.0,285 (0),1290 (17),479 (3),904 (23),139 (4)
2954,5,mental illness,neg,mental illness,neg,True,oscar (best picture),494.0,285 (0),1290 (17),479 (3),904 (23),780 (25)
2320,1,quirky,pos,space,neg,False,time travel,316.0,56 (0),174 (1),188 (2),306 (3),627 (4)
2320,2,thriller,neg,adventure,neg,True,time travel,316.0,188 (2),306 (3),56 (0),174 (1),316 (6)
2320,3,sci-fi,pos,romance,neg,False,time travel,316.0,589 (21),306 (3),188 (2),189 (7),382 (18)
2320,4,arnold schwarzenegger,neg,thriller,neg,True,time travel,316.0,589 (21),306 (3),188 (2),189 (7),382 (18)
2320,5,bruce willis,neg,bruce willis,neg,True,time travel,316.0,589 (21),756 (47),306 (3),188 (2),316 (6)
7283,1,future,neg,dystopia,neg,True,space,9.0,117 (0),219 (1),177 (2),42 (3),38 (4)
7283,2,sequel,neg,classic,neg,True,space,9.0,1056 (8),177 (2),117 (0),976 (54),1049 (5)
7283,3,dvd,pos,interesting,pos,True,space,9.0,1056 (8),976 (54),1049 (5),1188 (46),740 (34)
7283,4,aliens,pos,space,pos,True,space,9.0,42 (3),73 (14),37 (19),46 (31),198 (40)
7283,5,terrorism,neg,murder,neg,True,true story,9.0,42 (3),73 (14),37 (19),117 (0),46 (31)
1779,1,dvd,neg,interesting,neg,True,mental illness,192.0,510 (0),1065 (1),1372 (2),1055 (3),1157 (4)
1779,2,brad pitt,neg,oscar (best actor),neg,True,mental illness,192.0,1065 (1),1352 (7),1372 (2),510 (0),1772 (11)
1779,3,based on a book,pos,space,neg,False,mental illness,192.0,1372 (2),1352 (7),1065 (1),1772 (11),993 (9)
1779,4,oscar (best picture),pos,teen,neg,False,mental illness,192.0,840 (57),1278 (493),736 (91),1499 (213),1044 (107)
1779,5,violence,neg,thriller,neg,True,mental illness,192.0,22 (23),3 (35),128 (39),185 (83),47 (66)
7175,1,great soundtrack,neg,teen,neg,True,nonlinear,709.0,126 (0),70 (1),103 (2),80 (3),104 (4)
7175,2,africa,neg,surreal,neg,True,drugs,709.0,126 (0),70 (1),103 (2),403 (5),971 (25)
7175,3,crime,neg,action,neg,True,drugs,709.0,971 (25),709 (26),403 (5),126 (0),750 (39)
7175,4,dark,neg,oscar (best actor),neg,True,drugs,709.0,971 (25),1058 (60),709 (26),1411 (74),126 (0)
7175,5,coming of age,neg,thriller,neg,True,quirky,709.0,971 (25),1058 (60),709 (26),1015 (69),1411 (74)
926,1,quirky,neg,space,neg,True,time travel,210.0,304 (0),563 (1),531 (2),1128 (3),337 (4)
926,2,intense,pos,animation,pos,True,surreal,210.0,304 (0),1957 (7),2433 (8),531 (2),563 (1)
926,3,seen more than once,neg,sci-fi,neg,True,surreal,210.0,1128 (3),531 (2),1957 (7),1903 (30),1379 (24)
926,4,memory,neg,music,neg,True,surreal,210.0,1903 (30),531 (2),2378 (147),1128 (3),1957 (7)
