user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
523,3,yummy,neg,chair,neg,True,thai,323.0,7 (0),121 (2),33 (4),63 (15),208 (3)
523,4,coconut,neg,vegan,neg,True,thai,323.0,7 (0),121 (2),33 (4),63 (15),208 (3)
523,5,beef,neg,salad,neg,True,thai,323.0,7 (0),121 (2),63 (15),33 (4),208 (3)
1354,1,tempura,neg,japanese,neg,True,sushi,191.0,20 (0),173 (1),46 (2),114 (3),315 (4)
1354,2,quick,neg,curry,neg,True,thai,191.0,235 (6),17 (12),0 (21),33 (27),4 (33)
1354,3,modern,neg,solid,neg,True,sushi,191.0,235 (6),17 (12),0 (21),173 (1),15 (9)
1354,4,fresh,pos,chicken,neg,False,sushi,191.0,235 (6),17 (12),0 (21),173 (1),15 (9)
1354,5,sashimi,pos,salmon,pos,True,sushi,191.0,49 (29),46 (2),15 (9),40 (32),173 (1)
3015,1,quick,pos,curry,pos,True,thai,37.0,91 (0),1 (1),0 (2),28 (3),37 (4)
3015,2,yummy,neg,chair,neg,True,thai,37.0,91 (0),37 (4),108 (9),1 (1),28 (3)
3015,3,downtown,neg,expensive,neg,True,thai,37.0,91 (0),37 (4),108 (9),1 (1),28 (3)
3015,4,busy,neg,fry,neg,True,thai,37.0,37 (4),91 (0),108 (9),1 (1),28 (3)
3015,5,reasonable,neg,patty,neg,True,thai,37.0,37 (4),108 (9),28 (3),1 (1),91 (0)
584,1,quick,pos,curry,neg,False,ramen,8.0,819 (0),492 (1),767 (2),8 (3),208 (4)
584,2,salt,pos,tax,neg,False,ramen,8.0,51 (6),819 (0),8 (3),208 (4),11 (8)
584,3,soup,pos,fried,neg,False,ramen,8.0,51 (6),819 (0),8 (3),208 (4),11 (8)
584,4,spicy,pos,spicy,pos,True,ramen,8.0,819 (0),8 (3),11 (8),51 (6),89 (10)
584,5,belly,neg,belly,neg,True,ramen,8.0,819 (0),11 (8),8 (3),89 (10),51 (6)
1481,1,lamb,neg,sandwich,neg,True,rib,284.0,40 (0),117 (1),787 (2),146 (3),46 (4)
1481,2,fried chicken,pos,rib,pos,True,rib,284.0,40 (0),117 (1),146 (3),787 (2),46 (4)
1481,3,pork belly,neg,fried,neg,True,bbq,284.0,117 (1),40 (0),46 (4),146 (3),379 (13)
1481,4,beef,neg,salad,pos,False,bbq,284.0,117 (1),40 (0),379 (13),46 (4),146 (3)
1481,5,meat,pos,lunch,neg,False,bbq,284.0,117 (1),40 (0),379 (13),46 (4),82 (9)
3300,1,kimchi,neg,noodle,neg,True,fried chicken,13.0,192 (0),4 (1),1 (2),312 (3),0 (4)
3300,2,quick,neg,curry,neg,True,thai,13.0,192 (0),312 (3),1 (2),0 (4),4 (1)
3300,3,busy,neg,fry,pos,False,thai,13.0,192 (0),312 (3),516 (24),1 (2),0 (4)
3300,4,casual,neg,solid,neg,True,thai,13.0,312 (3),192 (0),516 (24),1 (2),2038 (13)
3300,5,reasonable,neg,patty,neg,True,thai,13.0,312 (3),192 (0),516 (24),1 (2),2038 (13)
2260,1,beef,pos,salad,neg,False,wait,158.0,97 (0),0 (1),5 (2),2 (3),6 (4)
2260,2,spicy,neg,soup,pos,False,wait,158.0,97 (0),120 (45),5 (2),11 (9),45 (27)
2260,3,coconut,neg,vegan,neg,True,wait,158.0,97 (0),120 (45),45 (27),67 (12),5 (2)
2260,4,curry,neg,fish,neg,True,wait,158.0,97 (0),120 (45),45 (27),67 (12),5 (2)
2260,5,friendly,neg,alcoholic beverage,neg,True,wait,158.0,120 (45),97 (0),67 (12),235 (85),1317 (91)
1212,1,mayo,pos,plaza,neg,False,fry,3.0,35 (0),3 (1),51 (2),37 (3),290 (4)
1212,2,pork belly,pos,fried,pos,True,fry,3.0,3 (1),35 (0),37 (3),51 (2),2 (5)
1212,3,sausage,neg,bacon,neg,True,fry,3.0,51 (2),3 (1),401 (13),102 (69),45 (8)
1212,4,burger,neg,coffee,neg,True,fry,3.0,51 (2),102 (69),401 (13),196 (17),3 (1)
1212,5,duck,neg,fish,neg,True,fry,3.0,102 (69),401 (13),51 (2),196 (17),35 (0)
117,1,quick,neg,curry,neg,True,ramen,90.0,89 (0),90 (1),100 (2),226 (3),112 (4)
117,2,salt,neg,tax,neg,True,ramen,90.0,89 (0),90 (1),65 (6),497 (5),226 (3)
117,3,egg,neg,dessert,neg,True,ramen,90.0,89 (0),90 (1),65 (6),497 (5),226 (3)
117,4,pork,neg,spicy,neg,True,ramen,90.0,89 (0),497 (5),100 (2),226 (3),65 (6)
117,5,belly,neg,fried,neg,True,ramen,90.0,89 (0),497 (5),625 (26),58 (7),7 (11)
353,1,fried,neg,meat,pos,False,bbq,351.0,332 (0),35 (1),239 (2),178 (3),574 (4)
353,2,beef,pos,salad,neg,False,bbq,351.0,332 (0),35 (1),239 (2),686 (6),178 (3)
353,3,lettuce,neg,tax,neg,True,bbq,351.0,332 (0),35 (1),120 (5),574 (4),178 (3)
353,4,pork belly,neg,pork belly,neg,True,bbq,351.0,332 (0),35 (1),120 (5),574 (4),178 (3)
353,5,pork,neg,spicy,neg,True,bbq,351.0,332 (0),120 (5),239 (2),158 (39),574 (4)
2944,1,quick,neg,curry,neg,True,thai,176.0,0 (0),38 (1),1 (2),9 (3),4 (4)
2944,2,yummy,neg,chair,neg,True,thai,176.0,38 (1),0 (0),9 (3),1 (2),18 (7)
2944,3,downtown,neg,expensive,neg,True,thai,176.0,38 (1),0 (0),9 (3),1 (2),18 (7)
2944,4,busy,neg,fry,pos,False,thai,176.0,38 (1),0 (0),9 (3),1 (2),18 (7)
2944,5,reasonable,neg,patty,neg,True,thai,176.0,0 (0),38 (1),722 (15),18 (7),1 (2)
2537,1,quick,neg,curry,neg,True,thai,149.0,492 (0),1728 (1),2 (2),0 (3),79 (4)
2537,2,wine,neg,tomato,neg,True,steak,149.0,492 (0),1728 (1),0 (3),2 (2),79 (4)
2537,3,busy,neg,fry,pos,False,thai,149.0,1728 (1),492 (0),0 (3),2 (2),79 (4)
2537,4,casual,neg,solid,neg,True,thai,149.0,1728 (1),492 (0),0 (3),2 (2),868 (8)
2537,5,reasonable,neg,patty,neg,True,thai,149.0,1728 (1),492 (0),0 (3),2 (2),868 (8)
806,1,quick,neg,curry,pos,False,ramen,161.0,102 (0),100 (1),30 (2),43 (3),42 (4)
806,2,casual,neg,solid,neg,True,curry,161.0,100 (1),102 (0),30 (2),43 (3),42 (4)
806,3,yummy,neg,chair,neg,True,curry,161.0,100 (1),102 (0),30 (2),43 (3),42 (4)
806,4,reasonable,neg,patty,neg,True,curry,161.0,100 (1),102 (0),30 (2),43 (3),42 (4)
806,5,downtown,neg,expensive,neg,True,curry,161.0,102 (0),100 (1),30 (2),43 (3),350 (7)
1519,1,noodle,neg,pork,neg,True,chicken,169.0,37 (0),9 (1),6 (2),59 (3),31 (4)
1519,2,crispy,pos,fast,neg,False,chicken,169.0,37 (0),6 (2),9 (1),33 (6),370 (48)
1519,3,lunch,neg,beef,neg,True,chicken,169.0,37 (0),6 (2),169 (10),9 (1),33 (6)
1519,4,friendly,neg,alcoholic beverage,neg,True,chicken,169.0,33 (6),6 (2),9 (1),37 (0),370 (48)
1519,5,wait,pos,dinner,neg,False,chicken,169.0,33 (6),6 (2),9 (1),37 (0),370 (48)
714,1,mango,neg,matcha,neg,True,gelato,43.0,163 (0),82 (1),607 (2),10 (3),12 (4)
714,2,vietnamese,pos,pork,neg,False,gelato,43.0,607 (2),12 (4),82 (1),163 (0),10 (3)
714,3,gelato,pos,sesame,pos,True,tea,43.0,607 (2),82 (1),35 (43),1105 (5),12 (4)
714,4,bubble,neg,fruit,neg,True,tea,43.0,607 (2),1105 (5),82 (1),43 (15),69 (21)
714,5,dessert,neg,noodle,neg,True,tea,43.0,607 (2),82 (1),43 (15),10 (3),12 (4)
2484,1,coffee,pos,sandwich,neg,False,brunch,14.0,0 (0),52 (1),317 (2),29 (3),1 (4)
2484,2,breakfast,neg,beer,neg,True,brunch,14.0,0 (0),52 (1),29 (3),317 (2),1 (4)
2484,3,wait,pos,dinner,pos,True,brunch,14.0,332 (7),0 (0),1 (4),36 (10),168 (18)
2484,4,pancake,neg,egg,pos,False,brunch,14.0,36 (10),168 (18),29 (3),0 (0),13 (6)
2484,5,egg,pos,dessert,neg,False,brunch,14.0,36 (10),29 (3),168 (18),91 (292),0 (0)
2052,1,quick,neg,curry,pos,False,thai,167.0,94 (0),145 (1),0 (2),542 (3),154 (4)
2052,2,ramen,neg,sashimi,neg,True,indian,167.0,145 (1),94 (0),0 (2),542 (3),21 (5)
2052,3,meat,pos,lunch,neg,False,indian,167.0,145 (1),94 (0),542 (3),0 (2),154 (4)
2052,4,curry,pos,fish,neg,False,indian,167.0,144 (14),154 (4),92 (29),94 (0),0 (2)
2052,5,buffet,pos,buffet,pos,True,indian,167.0,411 (83),154 (4),50 (21),94 (0),55 (110)
1054,1,spicy,neg,soup,neg,True,taco,60.0,1427 (0),21 (1),0 (2),10 (3),6 (4)
1054,2,octopus,neg,pizza,neg,True,taco,60.0,1427 (0),21 (1),0 (2),47 (6),29 (8)
1054,3,sour,neg,gravy,neg,True,taco,60.0,1427 (0),0 (2),6 (4),21 (1),293 (35)
1054,4,market,neg,espresso,neg,True,taco,60.0,1427 (0),0 (2),21 (1),6 (4),293 (35)
1054,5,tuna,neg,japanese,neg,True,taco,60.0,1427 (0),0 (2),21 (1),6 (4),293 (35)
412,1,beef,neg,salad,pos,False,wait,203.0,1373 (0),323 (1),69 (2),802 (3),82 (4)
412,2,north york,neg,greasy,neg,True,station,203.0,1373 (0),323 (1),802 (3),69 (2),87 (7)
412,3,salad,pos,wait,neg,False,station,203.0,1373 (0),323 (1),802 (3),69 (2),0 (5)
412,4,thai,pos,fast,neg,False,station,203.0,1373 (0),323 (1),87 (7),25 (11),802 (3)
412,5,lunch,pos,lunch,pos,True,station,203.0,1373 (0),87 (7),323 (1),25 (11),151 (40)
4228,1,quick,pos,curry,neg,False,thai,35.0,0 (0),3 (1),4 (2),17 (3),1 (4)
4228,2,casual,neg,solid,neg,True,thai,35.0,4 (2),3 (1),0 (0),17 (3),1 (4)
4228,3,yummy,neg,chair,neg,True,thai,35.0,4 (2),3 (1),0 (0),17 (3),1 (4)
4228,4,reasonable,neg,patty,neg,True,thai,35.0,4 (2),3 (1),0 (0),17 (3),1 (4)
4228,5,downtown,neg,expensive,neg,True,thai,35.0,3 (1),4 (2),0 (0),17 (3),1 (4)
2640,1,quick,neg,curry,neg,True,thai,179.0,36 (0),13 (1),0 (2),1 (3),87 (4)
2640,2,yummy,neg,chair,neg,True,thai,179.0,36 (0),13 (1),0 (2),286 (5),87 (4)
2640,3,downtown,neg,expensive,neg,True,thai,179.0,36 (0),13 (1),0 (2),286 (5),87 (4)
2640,4,busy,neg,fry,neg,True,thai,179.0,36 (0),13 (1),87 (4),286 (5),0 (2)
2640,5,reasonable,neg,patty,neg,True,thai,179.0,36 (0),0 (2),1 (3),13 (1),286 (5)
1333,1,mango,neg,matcha,neg,True,gelato,43.0,124 (0),23 (1),401 (2),81 (3),8 (4)
1333,2,vietnamese,pos,pork,neg,False,gelato,43.0,124 (0),3 (7),51 (40),8 (4),26 (19)
1333,3,gelato,pos,sesame,pos,True,tea,43.0,124 (0),3 (7),158 (90),35 (71),367 (316)
1333,4,bubble,neg,fruit,neg,True,tea,43.0,43 (11),124 (0),293 (79),37 (39),367 (316)
1333,5,dessert,neg,noodle,neg,True,tea,43.0,43 (11),124 (0),8 (4),158 (90),37 (39)
2110,1,quick,pos,curry,pos,True,thai,0.0,1175 (0),0 (1),4 (2),31 (3),1 (4)
2110,2,yummy,pos,chair,neg,False,thai,0.0,1175 (0),44 (12),475 (23),398 (6),158 (30)
2110,3,wait,pos,dinner,pos,True,thai,0.0,0 (1),1175 (0),44 (12),475 (23),1 (4)
2110,4,downtown,pos,expensive,neg,False,thai,0.0,0 (1),21 (40),44 (12),1 (4),2 (11)
2110,5,busy,pos,fry,neg,False,thai,0.0,0 (1),44 (12),21 (40),4 (2),25 (26)
1658,1,gelato,neg,sesame,neg,True,ice cream,5.0,0 (0),138 (1),1330 (2),201 (3),515 (4)
1658,2,matcha,neg,milk,neg,True,ice cream,5.0,1330 (2),0 (0),511 (5),138 (1),515 (4)
1658,3,tea,pos,salad,neg,False,ice cream,5.0,1330 (2),0 (0),511 (5),138 (1),515 (4)
1658,4,green tea,neg,green tea,neg,True,ice cream,5.0,515 (4),577 (325),233 (74),252 (294),201 (3)
1658,5,cookie,pos,market,neg,False,ice cream,5.0,577 (325),515 (4),233 (74),274 (67),1330 (2)
5349,1,quick,neg,curry,neg,True,thai,123.0,0 (0),1 (1),3 (2),2 (3),7 (4)
5349,2,spicy,neg,soup,neg,True,wait,123.0,0 (0),3 (2),1 (1),7 (4),2 (3)
5349,3,coconut,neg,vegan,neg,True,wait,123.0,0 (0),3 (2),1 (1),47 (16),7 (4)
5349,4,yummy,neg,chair,neg,True,thai,123.0,0 (0),47 (16),3 (2),7 (4),1 (1)
5349,5,reasonable,neg,patty,neg,True,thai,123.0,0 (0),47 (16),3 (2),7 (4),1 (1)
4104,1,quick,neg,curry,neg,True,thai,197.0,0 (0),2 (1),5 (2),1 (3),8 (4)
4104,2,yummy,neg,chair,neg,True,thai,197.0,0 (0),2 (1),5 (2),1 (3),4 (5)
4104,3,downtown,neg,expensive,neg,True,thai,197.0,0 (0),2 (1),5 (2),1 (3),4 (5)
4104,4,busy,neg,fry,neg,True,thai,197.0,0 (0),2 (1),1 (3),5 (2),4 (5)
4104,5,reasonable,neg,patty,neg,True,thai,197.0,0 (0),1 (3),2 (1),5 (2),8 (4)
2362,1,coffee,pos,sandwich,neg,False,brunch,36.0,0 (0),2 (1),12 (2),13 (3),399 (4)
2362,2,avocado,pos,avocado,pos,True,egg,36.0,0 (0),536 (8),12 (2),13 (3),399 (4)
2362,3,potato,pos,brunch,pos,True,egg,36.0,0 (0),536 (8),12 (2),13 (3),121 (14)
2362,4,ramen,neg,sashimi,neg,True,egg,36.0,13 (3),12 (2),0 (0),536 (8),14 (12)
2362,5,wait,pos,dinner,neg,False,egg,36.0,13 (3),12 (2),0 (0),536 (8),14 (12)
256,1,quick,neg,curry,neg,True,ramen,103.0,291 (0),156 (1),440 (2),320 (3),540 (4)
256,2,salt,neg,tax,neg,True,ramen,103.0,291 (0),156 (1),320 (3),871 (6),9 (5)
256,3,egg,neg,dessert,pos,False,ramen,103.0,291 (0),156 (1),320 (3),871 (6),9 (5)
256,4,green tea,neg,sesame,neg,True,cake,103.0,156 (1),291 (0),871 (6),296 (9),440 (2)
256,5,chocolate,neg,tea,neg,True,cake,103.0,156 (1),291 (0),296 (9),871 (6),320 (3)
532,1,fast,pos,quick,pos,True,pizza,24.0,264 (0),441 (1),198 (2),6 (3),19 (4)
532,2,italian,neg,pasta,neg,True,pizza,24.0,6 (3),11 (12),441 (1),59 (13),2 (18)
532,3,calamari,neg,attentive,neg,True,pizza,24.0,6 (3),11 (12),59 (13),37 (63),264 (0)
532,4,wine,neg,tomato,neg,True,pizza,24.0,6 (3),11 (12),59 (13),37 (63),264 (0)
532,5,crust,pos,crust,pos,True,pizza,24.0,6 (3),59 (13),11 (12),264 (0),278 (16)
3723,1,quick,neg,curry,neg,True,thai,15.0,0 (0),1 (1),9 (2),4 (3),2 (4)
3723,2,yummy,neg,chair,neg,True,thai,15.0,0 (0),1 (1),9 (2),4 (3),2 (4)
3723,3,downtown,neg,expensive,neg,True,thai,15.0,0 (0),1 (1),9 (2),4 (3),2 (4)
3723,4,busy,neg,fry,pos,False,thai,15.0,0 (0),1 (1),9 (2),4 (3),13 (5)
3723,5,reasonable,neg,patty,neg,True,thai,15.0,0 (0),1 (1),9 (2),13 (5),2 (4)
3124,1,noodle,neg,pork,neg,True,chicken,272.0,27 (0),46 (1),22 (2),70 (3),42 (4)
3124,2,quick,neg,curry,neg,True,thai,272.0,0 (7),1 (35),4 (32),2 (25),22 (2)
3124,3,busy,neg,fry,neg,True,thai,272.0,0 (7),27 (0),40 (6),1 (35),4 (32)
3124,4,casual,neg,solid,neg,True,thai,272.0,0 (7),27 (0),1 (35),465 (122),4 (32)
3124,5,coconut,neg,vegan,neg,True,thai,272.0,0 (7),27 (0),1 (35),465 (122),4 (32)
59,1,chicken,pos,friendly,neg,False,curry,210.0,306 (0),474 (1),27 (2),1208 (3),777 (4)
59,2,casual,neg,solid,neg,True,curry,210.0,306 (0),474 (1),274 (5),27 (2),1208 (3)
59,3,yummy,neg,chair,neg,True,curry,210.0,306 (0),474 (1),274 (5),27 (2),1208 (3)
59,4,reasonable,neg,patty,neg,True,curry,210.0,306 (0),474 (1),274 (5),27 (2),1208 (3)
59,5,downtown,neg,expensive,neg,True,curry,210.0,306 (0),474 (1),274 (5),117 (12),27 (2)
379,1,mango,neg,matcha,neg,True,gelato,43.0,173 (0),648 (1),193 (2),376 (3),922 (4)
379,2,vietnamese,pos,pork,neg,False,gelato,43.0,648 (1),173 (0),193 (2),376 (3),387 (26)
379,3,tea,pos,salad,neg,False,gelato,43.0,173 (0),648 (1),193 (2),387 (26),306 (36)
379,4,milk,pos,chocolate,pos,True,gelato,43.0,173 (0),648 (1),922 (4),376 (3),298 (7)
379,5,milk tea,pos,mango,neg,False,gelato,43.0,648 (1),173 (0),298 (7),376 (3),193 (2)
6326,1,spicy,pos,soup,neg,False,taco,2.0,0 (0),1 (1),4 (2),14 (3),3 (4)
6326,2,octopus,pos,pizza,neg,False,taco,2.0,0 (0),4 (2),1 (1),3 (4),2 (5)
6326,3,tuna,pos,japanese,neg,False,taco,2.0,0 (0),1 (1),4 (2),2 (5),71 (63)
6326,4,chip,neg,chip,neg,True,taco,2.0,0 (0),2 (5),1 (1),4 (2),3 (4)
6326,5,shrimp,pos,shrimp,pos,True,taco,2.0,0 (0),2 (5),102 (231),71 (63),1 (1)
314,1,brunch,neg,burger,neg,True,waffle,27.0,284 (0),350 (1),202 (2),116 (3),639 (4)
314,2,cookie,neg,market,neg,True,waffle,27.0,284 (0),350 (1),202 (2),116 (3),241 (8)
314,3,creamy,pos,cone,neg,False,waffle,27.0,284 (0),350 (1),202 (2),116 (3),241 (8)
314,4,plaza,pos,booth,neg,False,waffle,27.0,350 (1),284 (0),202 (2),116 (3),27 (27)
314,5,ice cream,pos,cake,neg,False,waffle,27.0,350 (1),284 (0),202 (2),116 (3),835 (10)
364,1,pork,neg,spicy,neg,True,chinese,179.0,275 (0),454 (1),945 (2),524 (3),690 (4)
364,2,downtown,neg,expensive,neg,True,noodle,179.0,275 (0),454 (1),945 (2),524 (3),235 (5)
364,3,quick,neg,curry,neg,True,noodle,179.0,275 (0),454 (1),945 (2),524 (3),235 (5)
364,4,buffet,neg,buffet,neg,True,chinese,179.0,275 (0),454 (1),945 (2),524 (3),690 (4)
364,5,dim sum,pos,chinese,pos,True,chinese,179.0,275 (0),454 (1),945 (2),524 (3),175 (45)
1532,1,coffee,pos,sandwich,neg,False,brunch,61.0,5 (0),221 (1),12 (2),2 (3),47 (4)
1532,2,breakfast,neg,beer,neg,True,brunch,61.0,187 (5),5 (0),47 (4),221 (1),155 (11)
1532,3,wait,pos,dinner,neg,False,brunch,61.0,5 (0),221 (1),47 (4),31 (8),741 (68)
1532,4,pancake,pos,egg,pos,True,brunch,61.0,5 (0),61 (13),33 (10),34 (45),11 (22)
1532,5,smoked,neg,potato,neg,True,brunch,61.0,5 (0),61 (13),34 (45),33 (10),11 (22)
4804,1,spicy,pos,soup,neg,False,taco,18.0,0 (0),14 (1),2 (2),7 (3),1 (4)
4804,2,octopus,neg,pizza,neg,True,taco,18.0,0 (0),2 (2),14 (1),7 (3),5 (5)
4804,3,sour,pos,gravy,neg,False,taco,18.0,0 (0),14 (1),2 (2),20 (17),1 (4)
4804,4,market,neg,espresso,neg,True,taco,18.0,0 (0),14 (1),2 (2),18 (18),7 (3)
4804,5,fish,pos,egg,neg,False,taco,18.0,0 (0),14 (1),2 (2),18 (18),7 (3)
6051,1,wait,pos,dinner,neg,False,sausage,12.0,0 (0),1 (1),4 (2),3041 (3),14 (4)
6051,2,beer,pos,potato,neg,False,sausage,12.0,0 (0),1 (1),2 (5),14 (4),4 (2)
6051,3,meat,pos,lunch,neg,False,sausage,12.0,0 (0),1 (1),14 (4),4 (2),2 (5)
6051,4,bun,pos,bun,pos,True,sausage,12.0,0 (0),1 (1),2 (5),4 (2),14 (4)
6051,5,busy,pos,busy,pos,True,sausage,12.0,0 (0),1 (1),2 (5),4 (2),3 (8)
1022,1,clean,neg,shrimp,neg,True,matcha,23.0,33 (0),17 (1),45 (2),78 (3),0 (4)
1022,2,ice cream,pos,cake,pos,True,matcha,23.0,33 (0),17 (1),78 (3),45 (2),695 (6)
1022,3,store,neg,ice cream,pos,False,matcha,23.0,33 (0),17 (1),45 (2),78 (3),6 (5)
1022,4,dessert,pos,noodle,neg,False,matcha,23.0,33 (0),45 (2),17 (1),78 (3),310 (28)
1022,5,green tea,pos,sesame,neg,False,matcha,23.0,33 (0),45 (2),17 (1),78 (3),314 (8)
212,1,spicy,pos,soup,neg,False,taco,2.0,33 (0),41 (1),174 (2),247 (3),220 (4)
212,2,octopus,pos,pizza,neg,False,taco,2.0,470 (6),23 (5),101 (29),304 (23),33 (0)
212,3,tuna,pos,japanese,neg,False,taco,2.0,470 (6),23 (5),33 (0),97 (8),377 (17)
212,4,chip,neg,chip,neg,True,taco,2.0,470 (6),23 (5),33 (0),97 (8),377 (17)
212,5,shrimp,pos,shrimp,pos,True,taco,2.0,470 (6),23 (5),350 (282),326 (28),97 (8)
749,1,fast,pos,quick,pos,True,pizza,24.0,260 (0),46 (1),109 (2),122 (3),298 (4)
749,2,italian,neg,pasta,neg,True,pizza,24.0,153 (17),122 (3),342 (24),71 (74),109 (2)
749,3,calamari,neg,attentive,neg,True,pizza,24.0,153 (17),122 (3),342 (24),109 (2),71 (74)
749,4,wine,neg,tomato,neg,True,pizza,24.0,153 (17),122 (3),342 (24),109 (2),71 (74)
749,5,crust,pos,crust,pos,True,pizza,24.0,153 (17),260 (0),122 (3),342 (24),71 (74)
2899,1,meat,neg,lunch,neg,True,burger,190.0,125 (0),751 (1),832 (2),74 (3),65 (4)
2899,2,bun,pos,brunch,neg,False,burger,190.0,125 (0),49 (5),751 (1),476 (7),252 (12)
2899,3,yummy,neg,chair,neg,True,thai,190.0,49 (5),476 (7),0 (22),252 (12),1 (27)
2899,4,reasonable,neg,patty,pos,False,thai,190.0,49 (5),476 (7),0 (22),252 (12),1 (27)
2899,5,curry,neg,fish,neg,True,thai,190.0,49 (5),476 (7),252 (12),77 (6),1010 (130)
1331,1,quick,neg,curry,neg,True,thai,169.0,72 (0),41 (1),111 (2),1 (3),0 (4)
1331,2,yummy,neg,chair,neg,True,thai,169.0,111 (2),72 (0),41 (1),0 (4),1 (3)
1331,3,downtown,neg,expensive,neg,True,thai,169.0,111 (2),72 (0),41 (1),0 (4),1 (3)
1331,4,busy,neg,fry,neg,True,thai,169.0,111 (2),72 (0),1 (3),0 (4),41 (1)
1331,5,reasonable,neg,patty,neg,True,thai,169.0,72 (0),41 (1),111 (2),1 (3),0 (4)
5728,1,quick,neg,curry,neg,True,thai,351.0,0 (0),15 (1),42 (2),1 (3),4 (4)
5728,2,yummy,neg,chair,neg,True,thai,351.0,0 (0),15 (1),42 (2),1 (3),4 (4)
5728,3,downtown,neg,expensive,neg,True,thai,351.0,0 (0),15 (1),42 (2),1 (3),4 (4)
5728,4,busy,neg,fry,neg,True,thai,351.0,0 (0),15 (1),1 (3),4 (4),42 (2)
5728,5,reasonable,neg,patty,neg,True,thai,351.0,0 (0),15 (1),1 (3),42 (2),4 (4)
1051,1,wait,pos,dinner,neg,False,sausage,12.0,264 (0),973 (1),87 (2),0 (3),235 (4)
1051,2,beer,pos,potato,neg,False,sausage,12.0,264 (0),273 (13),0 (3),2786 (9),35 (6)
1051,3,meat,pos,lunch,neg,False,sausage,12.0,87 (2),13 (14),93 (5),0 (3),3 (29)
1051,4,bun,pos,bun,pos,True,sausage,12.0,93 (5),13 (14),69 (8),35 (6),87 (2)
1051,5,busy,pos,busy,pos,True,sausage,12.0,93 (5),13 (14),35 (6),69 (8),1117 (108)
1126,1,fast,neg,quick,neg,True,pizza,29.0,31 (0),172 (1),20 (2),45 (3),102 (4)
1126,2,italian,neg,pasta,neg,True,pizza,29.0,172 (1),20 (2),91 (5),671 (10),22 (6)
1126,3,calamari,pos,attentive,neg,False,pizza,29.0,20 (2),172 (1),161 (13),86 (9),671 (10)
1126,4,wine,neg,tomato,pos,False,pizza,29.0,25 (37),244 (559),205 (26),20 (2),91 (5)
1126,5,crust,pos,tomato,pos,True,pizza,29.0,244 (559),1227 (58),20 (2),205 (26),31 (0)
5980,1,spicy,pos,soup,neg,False,taco,2.0,0 (0),190 (1),116 (2),8 (3),1 (4)
5980,2,octopus,pos,pizza,neg,False,taco,2.0,0 (0),190 (1),198 (14),8 (3),39 (5)
5980,3,tuna,pos,japanese,neg,False,taco,2.0,0 (0),45 (7),63 (10),114 (13),21 (11)
5980,4,chip,neg,chip,neg,True,taco,2.0,0 (0),45 (7),63 (10),2 (6),21 (11)
5980,5,shrimp,pos,shrimp,pos,True,taco,2.0,0 (0),45 (7),350 (47),114 (13),224 (40)
130,1,quick,neg,curry,neg,True,tofu,50.0,35 (0),210 (1),545 (2),351 (3),413 (4)
130,2,beef,pos,salad,neg,False,tofu,50.0,35 (0),413 (4),545 (2),351 (3),221 (11)
130,3,coconut,neg,vegan,neg,True,tofu,50.0,351 (3),210 (1),502 (8),267 (15),79 (6)
130,4,thai,neg,fast,neg,True,tofu,50.0,351 (3),210 (1),267 (15),502 (8),298 (21)
130,5,kimchi,pos,noodle,neg,False,tofu,50.0,79 (6),298 (21),351 (3),502 (8),210 (1)
433,1,squid,neg,meat,pos,False,cocktail,88.0,153 (0),350 (1),172 (2),134 (3),82 (4)
433,2,octopus,neg,pizza,neg,True,cocktail,88.0,153 (0),172 (2),134 (3),350 (1),82 (4)
433,3,roasted,neg,bread,neg,True,cocktail,88.0,153 (0),172 (2),134 (3),350 (1),20 (6)
433,4,music,neg,fry,neg,True,cocktail,88.0,153 (0),134 (3),350 (1),172 (2),20 (6)
433,5,bar,pos,busy,neg,False,cocktail,88.0,153 (0),134 (3),350 (1),172 (2),480 (18)
573,1,lamb,neg,sandwich,neg,True,rib,144.0,176 (0),3 (1),12 (2),121 (3),44 (4)
573,2,fried chicken,pos,rib,pos,True,rib,144.0,44 (4),176 (0),2 (9),7 (6),10 (11)
573,3,pork belly,neg,fried,neg,True,bbq,144.0,45 (22),38 (77),10 (11),351 (294),44 (4)
573,4,beef,neg,salad,neg,True,bbq,144.0,38 (77),351 (294),44 (4),7 (6),45 (22)
573,5,meat,pos,lunch,neg,False,bbq,144.0,38 (77),351 (294),45 (22),451 (180),10 (11)
624,1,quick,pos,curry,neg,False,ramen,8.0,117 (0),96 (1),173 (2),637 (3),272 (4)
624,2,salt,pos,tax,neg,False,ramen,8.0,35 (68),24 (56),637 (3),71 (88),117 (0)
624,3,soup,pos,fried,neg,False,ramen,8.0,8 (51),613 (15),35 (68),637 (3),71 (88)
624,4,spicy,pos,spicy,pos,True,ramen,8.0,8 (51),613 (15),117 (0),376 (9),71 (88)
624,5,belly,neg,belly,neg,True,ramen,8.0,117 (0),71 (88),8 (51),301 (100),613 (15)
566,1,tempura,neg,japanese,pos,False,sushi,45.0,65 (0),339 (1),27 (2),109 (3),226 (4)
