user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase
85,4,dim sum,neg,dim sum,neg,True,dumpling
85,5,pork,pos,pork,pos,True,dumpling
4398,1,spicy,neg,spicy,neg,True,ramen
4398,2,egg,neg,egg,neg,True,ramen
4398,3,noodle,neg,noodle,neg,True,ramen
4398,4,soup,neg,soup,neg,True,ramen
4398,5,salt,neg,salt,neg,True,ramen
2540,1,salmon,neg,salmon,neg,True,japanese
2540,2,birthday,neg,birthday,neg,True,japanese
2540,3,curry,pos,curry,pos,True,thai
2540,4,cheesecake,neg,cheesecake,neg,True,japanese
2540,5,cake,neg,cake,neg,True,japanese
5818,1,bacon,neg,bacon,neg,True,brunch
5818,2,wait,pos,wait,pos,True,brunch
5818,3,fluffy,pos,fluffy,pos,True,pancake
5818,4,croissant,pos,croissant,pos,True,pancake
5818,5,brunch,pos,brunch,pos,True,pancake
2309,1,busy,neg,busy,neg,True,thai
2309,2,yummy,neg,yummy,neg,True,thai
2309,3,curry,neg,curry,neg,True,thai
2309,4,spicy,neg,spicy,neg,True,thai
2309,5,casual,neg,casual,neg,True,thai
294,1,dessert,pos,dessert,pos,True,buffet
294,2,dinner,pos,dinner,pos,True,buffet
294,3,duck,pos,duck,pos,True,buffet
294,4,sashimi,neg,sashimi,neg,True,buffet
294,5,fresh,pos,fresh,pos,True,buffet
927,1,busy,neg,busy,neg,True,thai
927,2,yummy,neg,yummy,neg,True,thai
927,3,curry,pos,curry,pos,True,thai
927,4,spicy,pos,spicy,pos,True,thai
927,5,casual,neg,casual,neg,True,thai
349,1,dinner,neg,dinner,neg,True,fresh
349,2,tuna,pos,tuna,pos,True,fresh
349,3,sashimi,neg,sashimi,neg,True,fresh
349,4,lunch,pos,lunch,pos,True,fresh
349,5,salmon,pos,salmon,pos,True,fresh
6113,1,busy,neg,busy,neg,True,thai
6113,2,yummy,neg,yummy,neg,True,thai
6113,3,curry,neg,curry,neg,True,thai
6113,4,spicy,neg,spicy,neg,True,thai
6113,5,casual,neg,casual,neg,True,thai
4510,1,busy,neg,busy,neg,True,thai
4510,2,yummy,neg,yummy,neg,True,thai
4510,3,curry,neg,curry,neg,True,thai
4510,4,spicy,neg,spicy,neg,True,thai
4510,5,casual,neg,casual,neg,True,thai
15,1,store,neg,store,neg,True,matcha
15,2,dessert,pos,dessert,pos,True,matcha
15,3,green tea,pos,green tea,pos,True,matcha
15,4,bean,pos,bean,pos,True,matcha
15,5,ice cream,pos,ice cream,pos,True,matcha
5069,1,crispy,pos,crispy,pos,True,waffle
5069,2,creamy,pos,creamy,pos,True,waffle
5069,3,ice cream,pos,ice cream,pos,True,waffle
5069,4,mall,pos,mall,pos,True,waffle
5069,5,cookie,neg,cookie,neg,True,waffle
5469,1,busy,neg,busy,neg,True,thai
5469,2,yummy,neg,yummy,neg,True,thai
5469,3,curry,neg,curry,neg,True,thai
5469,4,spicy,neg,spicy,neg,True,thai
5469,5,casual,neg,casual,neg,True,thai
1046,1,calamari,neg,calamari,neg,True,pizza
1046,2,wine,neg,wine,neg,True,pizza
1046,3,crust,neg,crust,neg,True,pizza
1046,4,salad,pos,salad,pos,True,pizza
1046,5,italian,neg,italian,neg,True,pizza
2513,1,busy,neg,busy,neg,True,thai
2513,2,yummy,neg,yummy,neg,True,thai
2513,3,curry,neg,curry,neg,True,thai
2513,4,spicy,neg,spicy,neg,True,thai
2513,5,casual,neg,casual,neg,True,thai
792,1,bacon,neg,bacon,neg,True,brunch
792,2,wait,pos,wait,pos,True,brunch
792,3,egg,pos,egg,pos,True,brunch
792,4,french,neg,french,neg,True,brunch
792,5,breakfast,neg,breakfast,neg,True,brunch
2508,1,busy,neg,busy,neg,True,thai
2508,2,yummy,neg,yummy,neg,True,thai
2508,3,egg,pos,egg,pos,True,wait
2508,4,reasonable,neg,reasonable,neg,True,thai
2508,5,curry,neg,curry,neg,True,thai
271,1,bacon,neg,bacon,neg,True,brunch
271,2,wait,pos,wait,pos,True,brunch
271,3,egg,pos,egg,pos,True,brunch
271,4,french,pos,french,pos,True,brunch
271,5,breakfast,neg,breakfast,neg,True,brunch
6774,1,busy,neg,busy,neg,True,thai
6774,2,yummy,neg,yummy,neg,True,thai
6774,3,curry,neg,curry,neg,True,thai
6774,4,spicy,neg,spicy,neg,True,thai
6774,5,casual,neg,casual,neg,True,thai
6168,1,crispy,pos,crispy,pos,True,waffle
6168,2,creamy,pos,creamy,pos,True,waffle
6168,3,ice cream,pos,ice cream,pos,True,waffle
6168,4,mall,pos,mall,pos,True,waffle
6168,5,cookie,neg,cookie,neg,True,waffle
1102,1,busy,neg,busy,neg,True,thai
1102,2,yummy,neg,yummy,neg,True,thai
1102,3,curry,neg,curry,neg,True,thai
1102,4,spicy,neg,spicy,neg,True,thai
1102,5,casual,neg,casual,neg,True,thai
374,1,curry,pos,curry,pos,True,chicken
374,2,pork,neg,pork,neg,True,chicken
374,3,fried,pos,fried,pos,True,chicken
374,4,wait,neg,wait,neg,True,chicken
374,5,crispy,neg,crispy,neg,True,chicken
57,1,spicy,pos,spicy,pos,True,pork
57,2,kimchi,pos,kimchi,pos,True,pork
57,3,pork belly,pos,pork belly,pos,True,pork
57,4,bun,pos,bun,pos,True,fry
57,5,burger,neg,burger,neg,True,fry
5003,1,busy,neg,busy,neg,True,thai
5003,2,yummy,neg,yummy,neg,True,thai
5003,3,curry,neg,curry,neg,True,thai
5003,4,spicy,neg,spicy,neg,True,thai
5003,5,casual,neg,casual,neg,True,thai
1043,1,crispy,neg,crispy,neg,True,waffle
1043,2,creamy,neg,creamy,neg,True,waffle
1043,3,ice cream,neg,ice cream,neg,True,waffle
1043,4,mall,neg,mall,neg,True,waffle
1043,5,cookie,neg,cookie,neg,True,waffle
5756,1,chinese,pos,chinese,pos,True,lobster
5756,2,steamed,pos,steamed,pos,True,lobster
5756,3,seafood,pos,seafood,pos,True,lobster
5756,4,dinner,pos,dinner,pos,True,lobster
5756,5,fried,pos,fried,pos,True,lobster
1267,1,dark,neg,dark,neg,True,burger
1267,2,cheese,pos,cheese,pos,True,burger
1267,3,patty,pos,patty,pos,True,burger
1267,4,fried,neg,fried,neg,True,burger
1267,5,bun,pos,bun,pos,True,burger
5310,1,busy,neg,busy,neg,True,thai
5310,2,yummy,neg,yummy,neg,True,thai
5310,3,curry,neg,curry,neg,True,thai
5310,4,spicy,neg,spicy,neg,True,thai
5310,5,casual,neg,casual,neg,True,thai
1133,1,busy,neg,busy,neg,True,thai
1133,2,yummy,neg,yummy,neg,True,thai
1133,3,curry,neg,curry,neg,True,thai
1133,4,spicy,neg,spicy,neg,True,thai
1133,5,casual,neg,casual,neg,True,thai
488,1,shrimp,pos,shrimp,pos,True,fish
488,2,market,neg,market,neg,True,fish
488,3,tuna,neg,tuna,neg,True,fish
488,4,mexican,neg,mexican,neg,True,fish
488,5,chip,neg,chip,neg,True,fish
1148,1,curry,neg,curry,neg,True,wait
1148,2,thai,neg,thai,neg,True,wait
1148,3,busy,neg,busy,neg,True,wait
1148,4,coconut,neg,coconut,neg,True,wait
1148,5,spicy,neg,spicy,neg,True,wait
3115,1,cocktail,pos,cocktail,pos,True,lamb
3115,2,rib,pos,rib,pos,True,lamb
3115,3,roasted,pos,roasted,pos,True,lamb
3115,4,bread,pos,bread,pos,True,lamb
3115,5,crispy,pos,crispy,pos,True,lamb
3427,1,busy,pos,busy,pos,True,thai
3427,2,yummy,neg,yummy,neg,True,thai
3427,3,curry,pos,curry,pos,True,thai
3427,4,spicy,pos,spicy,pos,True,thai
3427,5,casual,neg,casual,neg,True,thai
3404,1,store,neg,store,neg,True,matcha
3404,2,dessert,pos,dessert,pos,True,matcha
3404,3,green tea,pos,green tea,pos,True,matcha
3404,4,bean,pos,bean,pos,True,matcha
3404,5,ice cream,pos,ice cream,pos,True,matcha
5272,1,busy,neg,busy,neg,True,thai
5272,2,yummy,neg,yummy,neg,True,thai
5272,3,curry,neg,curry,neg,True,thai
5272,4,spicy,neg,spicy,neg,True,thai
5272,5,casual,neg,casual,neg,True,thai
6510,1,busy,neg,busy,neg,True,thai
6510,2,yummy,neg,yummy,neg,True,thai
6510,3,curry,neg,curry,neg,True,thai
6510,4,spicy,neg,spicy,neg,True,thai
6510,5,casual,neg,casual,neg,True,thai
195,1,japanese,pos,japanese,pos,True,crepe
195,2,cake,pos,cake,pos,True,crepe
195,3,strawberry,pos,strawberry,pos,True,crepe
195,4,dessert,pos,dessert,pos,True,crepe
195,5,banana,neg,banana,neg,True,crepe
134,1,crispy,neg,crispy,neg,True,waffle
134,2,creamy,neg,creamy,neg,True,waffle
134,3,ice cream,neg,ice cream,neg,True,waffle
134,4,mall,neg,mall,neg,True,waffle
134,5,cookie,neg,cookie,neg,True,waffle
1726,1,bread,pos,bread,pos,True,pasta
1726,2,olive,neg,olive,neg,True,pasta
1726,3,italian,pos,italian,pos,True,pasta
1726,4,salad,pos,salad,pos,True,pasta
1726,5,tomato,pos,tomato,pos,True,pasta
6498,1,busy,neg,busy,neg,True,thai
6498,2,yummy,neg,yummy,neg,True,thai
6498,3,curry,neg,curry,neg,True,thai
6498,4,spicy,neg,spicy,neg,True,thai
6498,5,casual,neg,casual,neg,True,thai
2756,1,wait,pos,wait,pos,True,cheesecake
2756,2,mall,pos,mall,pos,True,cheesecake
2756,3,store,neg,store,neg,True,cheesecake
2756,4,japanese,neg,japanese,neg,True,cheesecake
2756,5,cheese,pos,cheese,pos,True,cheesecake
903,1,cake,pos,cake,pos,True,croissant
903,2,tart,neg,tart,neg,True,croissant
903,3,lemon,neg,lemon,neg,True,croissant
903,4,brunch,neg,brunch,neg,True,croissant
903,5,chocolate,pos,chocolate,pos,True,croissant
2124,1,bread,pos,bread,pos,True,pasta
2124,2,olive,neg,olive,neg,True,pasta
2124,3,italian,pos,italian,pos,True,pasta
2124,4,salad,pos,salad,pos,True,pasta
2124,5,tomato,pos,tomato,pos,True,pasta
13,1,bread,pos,bread,pos,True,pasta
13,2,olive,neg,olive,neg,True,pasta
13,3,italian,pos,italian,pos,True,pasta
13,4,salad,pos,salad,pos,True,pasta
13,5,tomato,pos,tomato,pos,True,pasta
394,1,bread,neg,bread,neg,True,pasta
394,2,olive,neg,olive,neg,True,pasta
394,3,italian,neg,italian,neg,True,pasta
394,4,salad,pos,salad,pos,True,pasta
394,5,tomato,neg,tomato,neg,True,pasta
996,1,busy,neg,busy,neg,True,thai
996,2,dinner,neg,dinner,neg,True,rib
996,3,greasy,neg,greasy,neg,True,rib
996,4,chicken,neg,chicken,neg,True,rib
996,5,fried chicken,neg,fried chicken,neg,True,rib
1877,1,quick,neg,quick,neg,True,noodle
1877,2,modern,neg,modern,neg,True,sushi
1877,3,fresh,pos,fresh,pos,True,sushi
1877,4,japanese,neg,japanese,neg,True,sushi
1877,5,pricey,neg,pricey,neg,True,sushi
943,1,tofu,neg,tofu,neg,True,soup
943,2,ramen,neg,ramen,neg,True,soup
943,3,pork belly,neg,pork belly,neg,True,pork
943,4,kimchi,neg,kimchi,neg,True,pork
943,5,belly,neg,belly,neg,True,pork
337,1,cheese,pos,cheese,pos,True,bread
337,2,cheesecake,neg,cheesecake,neg,True,bakery
337,3,bread,pos,bread,pos,True,bakery
337,4,matcha,pos,matcha,pos,True,bakery
337,5,baked,pos,baked,pos,True,bakery
4920,1,busy,neg,busy,neg,True,thai
4920,2,yummy,neg,yummy,neg,True,thai
4920,3,curry,neg,curry,neg,True,thai
4920,4,spicy,neg,spicy,neg,True,thai
4920,5,casual,neg,casual,neg,True,thai
391,1,spicy,pos,spicy,pos,True,ramen
391,2,egg,pos,egg,pos,True,ramen
391,3,noodle,pos,noodle,pos,True,ramen
391,4,soup,pos,soup,pos,True,ramen
391,5,salt,neg,salt,neg,True,ramen
1509,1,pork belly,neg,pork belly,neg,True,bbq
1509,2,greasy,neg,greasy,neg,True,bbq
1509,3,rib,pos,rib,pos,True,bbq
1509,4,lettuce,neg,lettuce,neg,True,bbq
1509,5,beef,pos,beef,pos,True,bbq
6743,1,busy,neg,busy,neg,True,thai
6743,2,yummy,neg,yummy,neg,True,thai
6743,3,curry,neg,curry,neg,True,thai
6743,4,spicy,neg,spicy,neg,True,thai
6743,5,casual,neg,casual,neg,True,thai
1334,1,spicy,pos,spicy,pos,True,ramen
1334,2,egg,pos,egg,pos,True,ramen
1334,3,noodle,pos,noodle,pos,True,ramen
1334,4,soup,pos,soup,pos,True,ramen
1334,5,salt,neg,salt,neg,True,ramen
6049,1,bun,pos,bun,pos,True,fry
6049,2,sausage,neg,sausage,neg,True,fry
6049,3,kimchi,pos,kimchi,pos,True,fry
6049,4,belly,pos,belly,pos,True,fry
6049,5,pork belly,pos,pork belly,pos,True,fry
763,1,dark,pos,dark,pos,True,burger
763,2,cheese,neg,cheese,neg,True,burger
763,3,patty,neg,patty,neg,True,burger
763,4,fried,pos,fried,pos,True,burger
763,5,bun,pos,bun,pos,True,burger
3531,1,spicy,neg,spicy,neg,True,ramen
3531,2,egg,pos,egg,pos,True,ramen
3531,3,noodle,pos,noodle,pos,True,ramen
3531,4,soup,pos,soup,pos,True,ramen
3531,5,salt,neg,salt,neg,True,ramen
2552,1,busy,neg,busy,neg,True,thai
2552,2,yummy,neg,yummy,neg,True,thai
2552,3,curry,neg,curry,neg,True,thai
2552,4,spicy,neg,spicy,neg,True,thai
2552,5,casual,neg,casual,neg,True,thai
3948,1,busy,pos,busy,pos,True,thai
3948,2,yummy,neg,yummy,neg,True,thai
3948,3,curry,neg,curry,neg,True,thai
3948,4,spicy,neg,spicy,neg,True,thai
3948,5,casual,neg,casual,neg,True,thai
2297,1,busy,neg,busy,neg,True,thai
2297,2,yummy,neg,yummy,neg,True,thai
2297,3,curry,neg,curry,neg,True,thai
2297,4,spicy,neg,spicy,neg,True,thai
2297,5,casual,neg,casual,neg,True,thai
1368,1,busy,neg,busy,neg,True,thai
1368,2,yummy,neg,yummy,neg,True,thai
1368,3,egg,pos,egg,pos,True,brunch
1368,4,friendly,neg,friendly,neg,True,brunch
1368,5,pancake,neg,pancake,neg,True,brunch
306,1,japanese,neg,japanese,neg,True,cake
306,2,fluffy,neg,fluffy,neg,True,cake
306,3,cheesecake,neg,cheesecake,neg,True,cake
306,4,dessert,pos,dessert,pos,True,cake
306,5,matcha,neg,matcha,neg,True,cake
3698,1,bacon,neg,bacon,neg,True,brunch
3698,2,wait,pos,wait,pos,True,brunch
3698,3,egg,pos,egg,pos,True,brunch
3698,4,french,neg,french,neg,True,brunch
3698,5,breakfast,neg,breakfast,neg,True,brunch
6249,1,friendly,pos,friendly,pos,True,salad
6249,2,lunch,pos,lunch,pos,True,salad
6249,3,busy,pos,busy,pos,True,salad
6249,4,curry,pos,curry,pos,True,salad
6249,5,dinner,pos,dinner,pos,True,salad
662,1,bun,pos,bun,pos,True,fry
662,2,sausage,neg,sausage,neg,True,fry
662,3,kimchi,pos,kimchi,pos,True,fry
662,4,belly,pos,belly,pos,True,fry
662,5,pork belly,pos,pork belly,pos,True,fry
223,1,bubble tea,pos,bubble tea,pos,True,tea
223,2,gelato,neg,gelato,neg,True,tea
223,3,milk,pos,milk,pos,True,tea
223,4,asian,neg,asian,neg,True,tea
223,5,bubble,pos,bubble,pos,True,tea
4926,1,busy,neg,busy,neg,True,thai
4926,2,curry,neg,curry,neg,True,wait
4926,3,egg,neg,egg,neg,True,wait
4926,4,coconut,neg,coconut,neg,True,wait
4926,5,yummy,neg,yummy,neg,True,thai
486,1,busy,neg,busy,neg,True,thai
486,2,yummy,neg,yummy,neg,True,thai
486,3,curry,pos,curry,pos,True,thai
486,4,spicy,neg,spicy,neg,True,thai
486,5,casual,neg,casual,neg,True,thai
4937,1,spicy,pos,spicy,pos,True,ramen
4937,2,egg,pos,egg,pos,True,ramen
4937,3,noodle,pos,noodle,pos,True,ramen
4937,4,soup,pos,soup,pos,True,ramen
4937,5,salt,neg,salt,neg,True,ramen
356,1,scallop,neg,scallop,neg,True,sushi
356,2,modern,neg,modern,neg,True,sushi
356,3,sashimi,pos,sashimi,pos,True,sushi
356,4,expensive,neg,expensive,neg,True,sushi
356,5,pricey,pos,pricey,pos,True,sushi
4230,1,fry,pos,fry,pos,True,fried chicken
4230,2,crispy,pos,crispy,pos,True,fried chicken
4230,3,fried,pos,fried,pos,True,fried chicken
4230,4,rib,pos,rib,pos,True,fried chicken
4230,5,pork,pos,pork,pos,True,chicken
1013,1,chip,pos,chip,pos,True,taco
1013,2,sour,neg,sour,neg,True,taco
1013,3,mexican,pos,mexican,pos,True,taco
1013,4,tuna,neg,tuna,neg,True,taco
1013,5,octopus,neg,octopus,neg,True,taco
4064,1,busy,pos,busy,pos,True,thai
4064,2,yummy,neg,yummy,neg,True,thai
4064,3,curry,pos,curry,pos,True,thai
4064,4,spicy,pos,spicy,pos,True,thai
4064,5,casual,neg,casual,neg,True,thai
2972,1,busy,pos,busy,pos,True,thai
2972,2,yummy,pos,yummy,pos,True,thai
2972,3,curry,pos,curry,pos,True,thai
2972,4,spicy,pos,spicy,pos,True,thai
2972,5,casual,pos,casual,pos,True,thai
4341,1,busy,neg,busy,neg,True,thai
4341,2,yummy,neg,yummy,neg,True,thai
4341,3,curry,neg,curry,neg,True,thai
4341,4,spicy,neg,spicy,neg,True,thai
4341,5,casual,neg,casual,neg,True,thai
2568,1,busy,neg,busy,neg,True,thai
2568,2,yummy,neg,yummy,neg,True,thai
2568,3,curry,neg,curry,neg,True,thai
2568,4,spicy,neg,spicy,neg,True,thai
2568,5,casual,neg,casual,neg,True,thai
1574,1,busy,neg,busy,neg,True,thai
1574,2,yummy,neg,yummy,neg,True,thai
1574,3,curry,neg,curry,neg,True,thai
1574,4,spicy,neg,spicy,neg,True,thai
1574,5,casual,neg,casual,neg,True,thai
5123,1,pancake,pos,pancake,pos,True,dumpling
5123,2,soup,pos,soup,pos,True,dumpling
5123,3,steamed,pos,steamed,pos,True,dumpling
5123,4,dim sum,neg,dim sum,neg,True,dumpling
5123,5,pork,pos,pork,pos,True,dumpling
2957,1,busy,neg,busy,neg,True,thai
2957,2,yummy,neg,yummy,neg,True,thai
2957,3,curry,neg,curry,neg,True,thai
2957,4,spicy,neg,spicy,neg,True,thai
2957,5,casual,neg,casual,neg,True,thai
2332,1,dark,pos,dark,pos,True,burger
2332,2,cheese,neg,cheese,neg,True,burger
2332,3,patty,neg,patty,neg,True,burger
2332,4,fried,pos,fried,pos,True,burger
2332,5,bun,pos,bun,pos,True,burger
251,1,tart,neg,tart,neg,True,cheese
251,2,pizza,neg,pizza,neg,True,cheese
251,3,cheesecake,neg,cheesecake,neg,True,cheese
251,4,quick,neg,quick,neg,True,taco
251,5,cake,neg,cake,neg,True,cheese
1856,1,rib,pos,rib,pos,True,meat
1856,2,belly,pos,belly,pos,True,meat
1856,3,bbq,pos,bbq,pos,True,meat
1856,4,fry,neg,fry,neg,True,meat
1856,5,pork belly,pos,pork belly,pos,True,meat
75,1,scallop,neg,scallop,neg,True,sushi
75,2,modern,neg,modern,neg,True,sushi
75,3,sashimi,pos,sashimi,pos,True,sushi
75,4,expensive,neg,expensive,neg,True,sushi
75,5,pricey,neg,pricey,neg,True,sushi
1338,1,busy,neg,busy,neg,True,thai
1338,2,yummy,neg,yummy,neg,True,thai
1338,3,mexican,neg,mexican,neg,True,taco
1338,4,wait,neg,wait,neg,True,thai
1338,5,reasonable,neg,reasonable,neg,True,thai
246,1,crispy,neg,crispy,neg,True,waffle
246,2,creamy,neg,creamy,neg,True,waffle
246,3,ice cream,neg,ice cream,neg,True,waffle
246,4,mall,neg,mall,neg,True,waffle
246,5,cookie,neg,cookie,neg,True,waffle
6542,1,sashimi,neg,sashimi,neg,True,oyster
6542,2,calamari,pos,calamari,pos,True,oyster
6542,3,seafood,pos,seafood,pos,True,oyster
6542,4,birthday,neg,birthday,neg,True,oyster
6542,5,shrimp,neg,shrimp,neg,True,oyster
1456,1,sashimi,pos,sashimi,pos,True,oyster
1456,2,calamari,neg,calamari,neg,True,oyster
1456,3,seafood,neg,seafood,neg,True,oyster
1456,4,birthday,neg,birthday,neg,True,oyster
1456,5,shrimp,pos,shrimp,pos,True,oyster
4242,1,busy,neg,busy,neg,True,thai
4242,2,yummy,neg,yummy,neg,True,thai
4242,3,curry,neg,curry,neg,True,thai
4242,4,spicy,neg,spicy,neg,True,thai
4242,5,casual,neg,casual,neg,True,thai
1999,1,curry,neg,curry,neg,True,chicken
1999,2,pork,pos,pork,pos,True,chicken
1999,3,fried,pos,fried,pos,True,chicken
1999,4,wait,pos,wait,pos,True,chicken
1999,5,crispy,pos,crispy,pos,True,chicken
5851,1,busy,neg,busy,neg,True,thai
5851,2,yummy,neg,yummy,neg,True,thai
5851,3,curry,neg,curry,neg,True,thai
5851,4,spicy,neg,spicy,neg,True,thai
5851,5,casual,neg,casual,neg,True,thai
4164,1,busy,neg,busy,neg,True,thai
4164,2,yummy,neg,yummy,neg,True,thai
4164,3,curry,neg,curry,neg,True,thai
4164,4,spicy,neg,spicy,neg,True,thai
4164,5,casual,neg,casual,neg,True,thai
92,1,shrimp,neg,shrimp,neg,True,fish
92,2,market,pos,market,pos,True,fish
92,3,tuna,neg,tuna,neg,True,fish
92,4,mexican,neg,mexican,neg,True,fish
92,5,chip,pos,chip,pos,True,fish
5342,1,scallop,neg,scallop,neg,True,sushi
5342,2,modern,neg,modern,neg,True,sushi
5342,3,sashimi,pos,sashimi,pos,True,sushi
5342,4,expensive,neg,expensive,neg,True,sushi
5342,5,pricey,neg,pricey,neg,True,sushi
917,1,wait,pos,wait,pos,True,cheesecake
917,2,mall,neg,mall,neg,True,cheesecake
917,3,store,pos,store,pos,True,cheesecake
917,4,japanese,pos,japanese,pos,True,cheesecake
917,5,cheese,pos,cheese,pos,True,cheesecake
1062,1,chip,pos,chip,pos,True,taco
1062,2,sour,neg,sour,neg,True,taco
1062,3,mexican,pos,mexican,pos,True,taco
1062,4,tuna,neg,tuna,neg,True,taco
1062,5,octopus,neg,octopus,neg,True,taco
566,1,creamy,pos,creamy,pos,True,ice cream
566,2,green tea,neg,green tea,neg,True,ice cream
566,3,cone,pos,cone,pos,True,ice cream
566,4,tea,pos,tea,pos,True,ice cream
566,5,matcha,neg,matcha,neg,True,ice cream
194,1,tart,pos,tart,pos,True,cheese
194,2,pizza,neg,pizza,neg,True,cheese
194,3,cheesecake,pos,cheesecake,pos,True,cheese
194,4,meat,neg,meat,neg,True,cheese
194,5,cake,pos,cake,pos,True,cheese
4983,1,busy,neg,busy,neg,True,thai
4983,2,yummy,neg,yummy,neg,True,thai
4983,3,curry,neg,curry,neg,True,thai
4983,4,spicy,neg,spicy,neg,True,thai
4983,5,casual,neg,casual,neg,True,thai
480,1,bacon,pos,bacon,pos,True,brunch
480,2,milk tea,neg,milk tea,neg,True,coffee
480,3,latte,pos,latte,pos,True,coffee
480,4,ramen,neg,ramen,neg,True,egg
480,5,brunch,pos,brunch,pos,True,egg
257,1,scallop,neg,scallop,neg,True,sushi
257,2,modern,neg,modern,neg,True,sushi
257,3,sashimi,pos,sashimi,pos,True,sushi
257,4,expensive,neg,expensive,neg,True,sushi
257,5,pricey,neg,pricey,neg,True,sushi
3543,1,busy,neg,busy,neg,True,thai
3543,2,yummy,neg,yummy,neg,True,thai
3543,3,curry,neg,curry,neg,True,thai
3543,4,spicy,neg,spicy,neg,True,thai
3543,5,casual,neg,casual,neg,True,thai
4050,1,dark,pos,dark,pos,True,burger
4050,2,yummy,neg,yummy,neg,True,thai
4050,3,reasonable,neg,reasonable,neg,True,thai
4050,4,wait,neg,wait,neg,True,thai
4050,5,casual,neg,casual,neg,True,thai
4775,1,crispy,neg,crispy,neg,True,waffle
4775,2,creamy,neg,creamy,neg,True,waffle
4775,3,ice cream,neg,ice cream,neg,True,waffle
4775,4,mall,neg,mall,neg,True,waffle
4775,5,cookie,neg,cookie,neg,True,waffle
1365,1,curry,neg,curry,neg,True,wait
1365,2,thai,neg,thai,neg,True,wait
1365,3,busy,neg,busy,neg,True,wait
1365,4,coconut,neg,coconut,neg,True,wait
1365,5,spicy,neg,spicy,neg,True,wait
6818,1,spicy,pos,spicy,pos,True,ramen
6818,2,egg,pos,egg,pos,True,ramen
6818,3,noodle,pos,noodle,pos,True,ramen
6818,4,soup,pos,soup,pos,True,ramen
6818,5,salt,neg,salt,neg,True,ramen
299,1,fry,neg,fry,neg,True,sandwich
299,2,belly,neg,belly,neg,True,sandwich
299,3,kimchi,neg,kimchi,neg,True,sandwich
299,4,pork,neg,pork,neg,True,sandwich
299,5,pork belly,neg,pork belly,neg,True,sandwich
626,1,rib,neg,rib,neg,True,meat
626,2,belly,neg,belly,neg,True,meat
626,3,bbq,pos,bbq,pos,True,meat
626,4,fry,neg,fry,neg,True,meat
626,5,pork belly,neg,pork belly,neg,True,meat
565,1,bacon,neg,bacon,neg,True,brunch
565,2,wait,neg,wait,neg,True,brunch
565,3,egg,neg,egg,neg,True,brunch
565,4,french,neg,french,neg,True,brunch
565,5,breakfast,neg,breakfast,neg,True,brunch
370,1,scallop,neg,scallop,neg,True,sushi
370,2,modern,neg,modern,neg,True,sushi
370,3,sashimi,pos,sashimi,pos,True,sushi
370,4,expensive,neg,expensive,neg,True,sushi
370,5,pricey,neg,pricey,neg,True,sushi
2925,1,busy,neg,busy,neg,True,thai
2925,2,yummy,neg,yummy,neg,True,thai
2925,3,curry,neg,curry,neg,True,thai
2925,4,spicy,neg,spicy,neg,True,thai
2925,5,casual,neg,casual,neg,True,thai
1279,1,bubble tea,pos,bubble tea,pos,True,tea
1279,2,gelato,neg,gelato,neg,True,tea
1279,3,milk,pos,milk,pos,True,tea
1279,4,asian,neg,asian,neg,True,tea
1279,5,bubble,pos,bubble,pos,True,tea
3369,1,calamari,pos,calamari,pos,True,pizza
3369,2,wine,neg,wine,neg,True,pizza
3369,3,crust,pos,crust,pos,True,pizza
3369,4,salad,pos,salad,pos,True,pizza
3369,5,italian,neg,italian,neg,True,pizza
2307,1,crispy,neg,crispy,neg,True,waffle
2307,2,creamy,neg,creamy,neg,True,waffle
2307,3,ice cream,neg,ice cream,neg,True,waffle
2307,4,mall,neg,mall,neg,True,waffle
2307,5,cookie,neg,cookie,neg,True,waffle
6607,1,chip,neg,chip,neg,True,taco
6607,2,sour,neg,sour,neg,True,taco
6607,3,curry,neg,curry,neg,True,thai
6607,4,downtown,neg,downtown,neg,True,thai
6607,5,reasonable,neg,reasonable,neg,True,thai
375,1,spicy,neg,spicy,neg,True,fried
375,2,pork,neg,pork,neg,True,fried
375,3,fried chicken,neg,fried chicken,neg,True,fried
375,4,greasy,neg,greasy,neg,True,fried
375,5,steamed,neg,steamed,neg,True,fried
3732,1,dessert,pos,dessert,pos,True,buffet
3732,2,dinner,pos,dinner,pos,True,buffet
3732,3,duck,pos,duck,pos,True,buffet
3732,4,sashimi,pos,sashimi,pos,True,buffet
3732,5,fresh,pos,fresh,pos,True,buffet
89,1,dessert,pos,dessert,pos,True,buffet
89,2,dinner,pos,dinner,pos,True,buffet
89,3,duck,pos,duck,pos,True,buffet
89,4,sashimi,neg,sashimi,neg,True,buffet
89,5,fresh,pos,fresh,pos,True,buffet
1929,1,rib,neg,rib,neg,True,meat
1929,2,belly,neg,belly,neg,True,meat
1929,3,bbq,neg,bbq,neg,True,meat
1929,4,fry,neg,fry,neg,True,meat
1929,5,pork belly,neg,pork belly,neg,True,meat
437,1,store,neg,store,neg,True,matcha
437,2,dessert,pos,dessert,pos,True,matcha
437,3,green tea,pos,green tea,pos,True,matcha
437,4,bean,pos,bean,pos,True,matcha
437,5,ice cream,pos,ice cream,pos,True,matcha
291,1,wait,neg,wait,neg,True,cheesecake
291,2,mall,neg,mall,neg,True,cheesecake
